country,freq,date,rank,track_id,artist_names,track_name,streams
cz,weekly,2021-12-23,133,4jPy3l0RUwlUI9T5XHBW2m,"24kGoldn, iann dior",Mood (feat. iann dior),52774
cz,weekly,2021-12-23,134,3FBDn9uYUpCAS8svJwJ7ux,Dětský sbor Camerata,Nesem Vám noviny,52558
cz,weekly,2021-12-23,135,5L4eJvsjc2B8vy76NUOPrs,Lucie,Medvidek,52086
cz,weekly,2021-12-23,136,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,52029
cz,weekly,2021-12-23,137,5mDaUSsAznZOrUTmP86uAv,Kontrafakt,Vyspím Sa Až v Hrobe,52011
cz,weekly,2021-12-23,138,0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,51650
cz,weekly,2021-12-23,139,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,51458
cz,weekly,2021-12-23,140,0nVCQoIiDjnZWXHMRCD2Ko,Kabát,Mala dama,51293
cz,weekly,2021-12-23,141,6jNTXE2Q1iks09h7PetAwR,Earth,Dopis V lahvi,51058
cz,weekly,2021-12-23,142,0vFuvf86DBX86mgp4ATufb,Dětský sbor Camerata,Pujdem spolu do Betléma,50503
cz,weekly,2021-12-23,143,6Dy1jexKYriXAVG6evyUTJ,"Joel Corry, Jax Jones, Charli XCX, Saweetie",OUT OUT (feat. Charli XCX & Saweetie),50474
cz,weekly,2021-12-23,144,36OCWsl6FB3t1hzYiO82Ss,Smack,Já a můj bro,50313
cz,weekly,2021-12-23,145,5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),50108
cz,weekly,2021-12-23,146,7Kk3JdKFFQv1YN2hluyx1J,"Nik Tendo, Hasan",Sedm,50101
cz,weekly,2021-12-23,147,3No5hUUXV2nDFdcd7dNS9x,Kontrafakt,Čo Vieš O,49979
cz,weekly,2021-12-23,148,3rKPRnYJ5b89bv5ZsLrogK,Sto zvířat,Nikdy Nic Nebylo,49742
cz,weekly,2021-12-23,149,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,49262
cz,weekly,2021-12-23,150,4olGJwvRE6LJgbWQzdcUEt,David Deyl,Svatý Čas,49238
cz,weekly,2021-12-23,151,1wwi81qqgXdmDaZm4RHSIH,Marek Ztraceny,Snad Se Něco Stane,49236
cz,weekly,2021-12-23,152,5op1X8TfWNUmJnwRzCQ3qL,DIVOKEJ BILL,Tsunami,49178
cz,weekly,2021-12-23,153,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,49142
cz,weekly,2021-12-23,154,0eXlhafitIbMzPqhGhCLVI,Kontrafakt,Iní,49113
cz,weekly,2021-12-23,155,0eu4C55hL6x29mmeAjytzC,Oliver Tree,Life Goes On,49076
cz,weekly,2021-12-23,156,6M47gaKejso9772SKTa3yH,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",Face Off,49061
cz,weekly,2021-12-23,157,6zFMeegAMYQo0mt8rXtrli,Lil Nas X,HOLIDAY,49054
cz,weekly,2021-12-23,158,3fBpzO81OXrmZPKL0KG8LF,Yzomandias,BodyBag,48634
cz,weekly,2021-12-23,159,5UlnuulVAVmmesw4VzqHdG,"Imagine Dragons, Arcane, League of Legends",Enemy - From the series Arcane League of Legends,48522
cz,weekly,2021-12-23,160,341rbmTPUuvv5LTnbRRUd2,Kontrafakt,Nechcem Byť Mladý,47901
cz,weekly,2021-12-23,161,5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,47808
cz,weekly,2021-12-23,162,4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,47585
cz,weekly,2021-12-23,163,4AwUg33u6NXXBsCNqNIqgd,Dětský sbor Camerata,Veselé vánoční hody,47570
cz,weekly,2021-12-23,164,3lmWugmDLOLAf6f09EnZ4N,Adam Ďurica,Zatancuj si so mnou,47234
cz,weekly,2021-12-23,165,1ZKXm0fwAMg1KDMrL2i8Mo,Yzomandias,El Camino,46991
cz,weekly,2021-12-23,166,2pXpURmn6zC5ZYDMms6fwa,"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),46916
cz,weekly,2021-12-23,167,2XHTmp60LM0SLiLVJ30RPP,"Rytmus, Viktor Sheen",Cheers,46847
cz,weekly,2021-12-23,168,3PIDciSFdrQxSQSihim3hN,Mariah Carey,Christmas (Baby Please Come Home),46831
cz,weekly,2021-12-23,169,4UZ91aYQisCeUTyaw0YxZ2,Viktor Sheen,Ibalgin,46561
cz,weekly,2021-12-23,170,60huFXt7b49sytKnw0TORZ,Pokáč,Anděl,46532
cz,weekly,2021-12-23,171,5zxcBINbJUGeHVxUPlpopA,Kontrafakt,Prax,46323
cz,weekly,2021-12-23,172,0U1bWpYC5uiUDX9ALasOvA,Dětský sbor Camerata,Jak jsi krásné neviňátko,46301
cz,weekly,2021-12-23,173,2mvabkN1i2gLnGAPUVdwek,Taylor Swift,Christmas Tree Farm,46271
cz,weekly,2021-12-23,174,550rQQCGkrTzvp4SfpOPzx,Pentatonix,Hallelujah,46211
cz,weekly,2021-12-23,175,5efRbEnxrNDKEql0u8Ligh,Mirai,I PŘES TO VŠECHNO,46183
cz,weekly,2021-12-23,176,6cx06DFPPHchuUAcTxznu9,"Joel Corry, MNEK",Head & Heart (feat. MNEK),46100
cz,weekly,2021-12-23,177,7BhZIQVv7sRhJU8UvhbrhB,Vadak,Caviar,46030
cz,weekly,2021-12-23,178,6E90gq0KO6FYZVOXx8kCcC,Masked Wolf,Astronaut In The Ocean,46029
cz,weekly,2021-12-23,179,0UBAiJTHkFgjT63yn7KeSM,Earth,Napořád,45659
cz,weekly,2021-12-23,180,6FNtYbye5zc3u15hex7H5V,I.M.T. Smile,Najkrajšie Vianoce,45593
cz,weekly,2021-12-23,181,5B0qPMGraEoPtDSc0hvZ3d,Monika Absolonova,Najednou - Czech Version,45516
cz,weekly,2021-12-23,182,7vChidrSd5frTCwEHtsEck,"Pil C, Alan Murin",CARA MIA,45444
cz,weekly,2021-12-23,183,54H0xbH1zRSpIooA56rHva,"Calin, STEIN27",Růže,45426
cz,weekly,2021-12-23,184,375kzpRydDdOxOSCGMK53b,Imagine Dragons,Follow You,45368
cz,weekly,2021-12-23,185,36dVAj0S6oWScSdVV805Uf,Ektor,Daň,45145
cz,weekly,2021-12-23,186,0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,45117
cz,weekly,2021-12-23,187,22skzmqfdWrjJylampe0kt,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),44916
cz,weekly,2021-12-23,188,7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,44806
cz,weekly,2021-12-23,189,521yq4a5Z6Q7WE9JsHyW4g,Ewa Farna,Verze 02,44783
cz,weekly,2021-12-23,190,1waxcXUYLEme2y1qnubHma,"CA$HANOVA BULHAR, Labello",Zrovna jí to najelo,44752
cz,weekly,2021-12-23,191,39J34IzivGvEKtzIquuxJN,Nik Tendo,Malá Biš,44517
cz,weekly,2021-12-23,192,5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Demons,44482
cz,weekly,2021-12-23,193,2OQ6a4CfUeYskpTTgyawyJ,"Gwen Stefani, Blake Shelton",You Make It Feel Like Christmas (feat. Blake Shelton),44420
cz,weekly,2021-12-23,194,4atsam3P3ITpW0gkb6ogX4,Kateřina Marie Tichá,Časy se mění,44318
cz,weekly,2021-12-23,195,1J14CdDAvBTE1AJYUOwl6C,Duncan Laurence,Arcade,44004
cz,weekly,2021-12-23,196,3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,43910
cz,weekly,2021-12-23,197,77khP2fIVhSW23NwxrRluh,Burl Ives,A Holly Jolly Christmas - Single Version,43740
cz,weekly,2021-12-23,198,3h9EMra1EG4oncHLPiEJce,DIVOKEJ BILL,Plakala,43689
cz,weekly,2021-12-23,199,03gA7wKFQjJenImLQ7rhJL,Lucie Vondrackova,Vanocni strom,43093
cz,weekly,2021-12-23,200,5Lpq01Fo4KMCRnIguuZuN1,Kontrafakt,Real Man,42913
de,weekly,2021-12-23,1,2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas,4694511
de,weekly,2021-12-23,2,0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,4486795
de,weekly,2021-12-23,3,27qAMKrDdKEs8HDXcvR24R,Chris Rea,Driving Home for Christmas - 2019 Remaster,3596098
de,weekly,2021-12-23,4,2TE4xW3ImvpltVU0cPcKUn,Shakin' Stevens,Merry Christmas Everyone,3310845
de,weekly,2021-12-23,5,4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,2995589
de,weekly,2021-12-23,6,0aoUM0zcu0kCX7Cv7O939I,"Ed Sheeran, Elton John",Merry Christmas,2909082
de,weekly,2021-12-23,7,0lLdorYw7lVrJydTINhWdI,Michael Bublé,It's Beginning to Look a Lot like Christmas,2881268
de,weekly,2021-12-23,8,7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,2791519
de,weekly,2021-12-23,9,0SvD6EdetxVtXei2JhkV4B,Melanie Thornton,Wonderful Dream (Holidays Are Coming) - Radio Version,2786292
de,weekly,2021-12-23,10,3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree,2758487
de,weekly,2021-12-23,11,0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,2748263
de,weekly,2021-12-23,12,2xFMvrqk99biaLQavjufta,Sido,Mit Dir,2715887
de,weekly,2021-12-23,13,1SV1fxF65n9NhRHp3KlBuu,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,2566212
de,weekly,2021-12-23,14,7vQbuQcyTflfCIOu3Uzzya,Bobby Helms,Jingle Bell Rock,2425224
de,weekly,2021-12-23,15,2FQRZLR31e3423Nmrgv0Pv,"KUMMER, Fred Rabe",DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe),2411094
de,weekly,2021-12-23,16,20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,2402165
de,weekly,2021-12-23,17,27RYrbL6S02LNVhDWVl38b,"John Lennon, Yoko Ono",Happy Xmas (War Is Over) - Remastered 2010,2260351
de,weekly,2021-12-23,18,2xGO2UjzxeVQSIkyg98vck,Queen,Thank God It's Christmas - Non-Album Single,2246395
de,weekly,2021-12-23,19,7xapw9Oy21WpfEcib2ErSA,Justin Bieber,Mistletoe,2190665
de,weekly,2021-12-23,20,3qCeq0rWK67SoBDgFd2sId,José Feliciano,Feliz Navidad,2189778
de,weekly,2021-12-23,21,46OCZYetGZYSxpKRJ8epzp,"Gzuz, Maxwell",Genau so Eine,2163775
de,weekly,2021-12-23,22,7LoFMtL7hxP9tr5HYyyUrJ,Bryan Adams,Christmas Time,2086131
de,weekly,2021-12-23,23,02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,2078631
de,weekly,2021-12-23,24,2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,1963994
de,weekly,2021-12-23,25,2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,1925797
de,weekly,2021-12-23,26,50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,1878490
de,weekly,2021-12-23,27,6sBWmE23q6xQHlnEZ8jYPT,Elton John,Step Into Christmas,1836524
de,weekly,2021-12-23,28,3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,1830180
de,weekly,2021-12-23,29,1IcR6RlgvDczfvoWJSSY2A,Andy Williams,It's the Most Wonderful Time of the Year,1761426
de,weekly,2021-12-23,30,1r9xUipOqoNwggBpENDsvJ,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,1719263
de,weekly,2021-12-23,31,2ez3Jmw9dFAJEGX1naEqBg,Jazeek,Blunt für dich,1717521
de,weekly,2021-12-23,32,5aYQ6eeE2qIDI4Nkp3P4DP,ART,Rubinroter Wein,1704542
de,weekly,2021-12-23,33,5wCdJxq3lbU71XllH2BuWW,Jamule,Jung,1688396
de,weekly,2021-12-23,34,0RSZ8EmUPEN3ySfCgytPke,Montez,Auf & Ab,1670524
de,weekly,2021-12-23,35,7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,1669738
de,weekly,2021-12-23,36,5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),1619956
de,weekly,2021-12-23,37,2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,1617970
de,weekly,2021-12-23,38,6fuO9uk9wbjCHvQJqk2Qpx,"Pashanim, skrilla",paris freestyle - skrilla remix,1574659
de,weekly,2021-12-23,39,1S4Ehm8b7O4n9lIy3uAMS1,Gzuz,Späti,1561719
de,weekly,2021-12-23,40,550rQQCGkrTzvp4SfpOPzx,Pentatonix,Hallelujah,1526234
de,weekly,2021-12-23,41,6pVW5LRWgeLaHudxauOTJU,Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version,1504123
de,weekly,2021-12-23,42,7fUYUcWy853HS8YJn0b3Sr,The Ronettes,Sleigh Ride,1475991
de,weekly,2021-12-23,43,46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,1458289
de,weekly,2021-12-23,44,7gcKoI9KokClK9ZUjNFgZa,Rolf Zuckowski,In der Weihnachtsbäckerei,1434900
de,weekly,2021-12-23,45,0YWUHZPJVg4iujddsJDwhM,Britney Spears,My Only Wish (This Year),1428678
de,weekly,2021-12-23,46,0247StOpd3AkeBQzANX4Zf,Band Aid,Do They Know It's Christmas? - 1984 Version,1415483
de,weekly,2021-12-23,47,6tjituizSxwSmBB5vtgHZE,Michael Bublé,Holly Jolly Christmas,1389011
de,weekly,2021-12-23,48,5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),1366326
de,weekly,2021-12-23,49,6KKEjDiimNHEHRixna4Dtt,Eddin,I Ke Harru,1343640
de,weekly,2021-12-23,50,4fzyvSu73BhGvi96p2zwjL,Coldplay,Christmas Lights,1317936
de,weekly,2021-12-23,51,370oYn3s5EKu7ziUpMQQTr,Amy Grant,White Christmas,1315283
de,weekly,2021-12-23,52,01I8aPBUJIMzCtHsCVvmq5,Luciano,SUVs,1304759
de,weekly,2021-12-23,53,7xx6S5PsAV7rziVCjCzDrl,NGEE,ES IST WIE ES IST,1302905
de,weekly,2021-12-23,54,1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,1239610
de,weekly,2021-12-23,55,3N0KdzIP3kDCm4SPSIl7CT,"Kool Savas, Alies",King,1236030
de,weekly,2021-12-23,56,2OQ6a4CfUeYskpTTgyawyJ,"Gwen Stefani, Blake Shelton",You Make It Feel Like Christmas (feat. Blake Shelton),1220991
de,weekly,2021-12-23,57,3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,1214437
de,weekly,2021-12-23,58,5Y9LhJOI0QtJLO7xaUz4Dk,CRO,500 PS,1190022
de,weekly,2021-12-23,59,18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,1160493
de,weekly,2021-12-23,60,2KaIIKgiIKoAzZFYaWYexc,Bushido,Narben,1160145
de,weekly,2021-12-23,61,2SBr3MK1sdMs8IxdRcN6qz,Kylie Minogue,Santa Baby,1150151
de,weekly,2021-12-23,62,0nw16t4oMO94LFlZfQd6jC,"KC Rebell, Mathea",Sanduhr,1147511
de,weekly,2021-12-23,63,2L9QLAhrvtP4EYg1lY0Tnw,Dean Martin,Rudolph The Red-Nosed Reindeer,1146961
de,weekly,2021-12-23,64,1QLZKzC2pjP4ySf4ALrNhm,Ava Max,Christmas Without You,1128402
de,weekly,2021-12-23,65,2Oi1IJ6JEUX1aya9VUAA1Z,"RAF Camora, Bonez MC",Blaues Licht,1111578
de,weekly,2021-12-23,66,5XM67HdnPub0nMDqJEUPdy,Sarah Connor,The Best Side Of Life,1093843
de,weekly,2021-12-23,67,2TdaxRL0VAKep3sbuM2O8L,"Leony, VIZE",Merry Christmas Everyone,1090475
de,weekly,2021-12-23,68,5F3sqL2deoeV2kr8Vn9H4V,"Dardan, Nimo",B.I.B.O.,1078857
de,weekly,2021-12-23,69,2H7jZg2HliuQhZjfBblLrZ,Pashanim,Sommergewitter,1075649
de,weekly,2021-12-23,70,1umWYzhtxWxlVvnvfWLbT4,"Capital Bra, Montez",Ein Jahr (feat. Montez),1072268
de,weekly,2021-12-23,71,2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,1030905
de,weekly,2021-12-23,72,1sa59Q9urE82MD3ELi44HN,Pajel,10von10,1027128
de,weekly,2021-12-23,73,2O3MQ6H3gjrIWDcpeTrikT,"Kelly Clarkson, Ariana Grande","Santa, Can’t You Hear Me",1016872
de,weekly,2021-12-23,74,5ewhpp17f3pUSx9xCwC6b1,Apache 207,Sport,1015134
de,weekly,2021-12-23,75,1h3d2lvISrSIV6fS89U51S,ART,Belgisches Viertel,1008752
de,weekly,2021-12-23,76,0eLrZL1SJRqgN7iQZGY8Js,"Ingrid Michaelson, Grace VanderWaal",Rockin' Around The Christmas Tree,999004
de,weekly,2021-12-23,77,3iMRGDhn0ghHIUMmlKrJOh,Band Aid 30,Do They Know It's Christmas?,993477
de,weekly,2021-12-23,78,3eJH2nAjvNXdmPfBkALiPZ,Jason Derulo,Acapulco,969920
de,weekly,2021-12-23,79,4fx6Gnrg2Eijw3mc3UZmco,"1019, Lucio101, Nizi19",Dagobert Duck (feat. Lucio101 & Nizi19),905897
de,weekly,2021-12-23,80,4dBQWyoZmmgvFBlALGlqZi,Slade,Merry Xmas Everybody,895451
de,weekly,2021-12-23,81,2PDM9Byxz5crB2IXuh2Oal,"Hava, Dardan",HIGH,892762
de,weekly,2021-12-23,82,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,878809
de,weekly,2021-12-23,83,4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,875656
de,weekly,2021-12-23,84,6OufwUcCqo81guU2jAlDVP,Shouse,Love Tonight - Edit,870106
de,weekly,2021-12-23,85,0lTurWECr2XL607eJAj1A3,Meghan Trainor,I'll Be Home,868967
de,weekly,2021-12-23,86,4so0Wek9Ig1p6CRCHuINwW,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",White Christmas,848056
de,weekly,2021-12-23,87,0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,831603
de,weekly,2021-12-23,88,0JfjlGKauaHAyZ9WMBkybE,PA Sports,Nach Hause,831471
de,weekly,2021-12-23,89,3VTNVsTTu05dmTsVFrmGpK,"The Pogues, Kirsty MacColl",Fairytale of New York (feat. Kirsty MacColl),829940
de,weekly,2021-12-23,90,1F80MEkZA9yTlpMQp9dhht,"Tinlicker, Helsloot",Because You Move Me,823245
de,weekly,2021-12-23,91,1N1ZpYUJc9fwrqk53FGgWv,Sia,Santa's Coming for Us,822812
de,weekly,2021-12-23,92,0lQ2obtzmAsJu9xk3D6FqH,"Pascal Letoublon, Leony",Friendships (Lost My Love),816911
de,weekly,2021-12-23,93,3nOz1U41SZZ0N3fuUWr9nb,Emmy Meli,I AM WOMAN,811473
de,weekly,2021-12-23,94,4kKdvXD0ez7jp1296JmAts,"Frank Sinatra, B. Swanson Quartet",Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),804993
de,weekly,2021-12-23,95,1Qi2wh8fFgDV7tl4Sj3f2K,Sam Smith,Have Yourself A Merry Little Christmas,803856
de,weekly,2021-12-23,96,4cG7HUWYHBV6R6tHn1gxrl,"Riton, Nightcrawlers, Mufasa, Hypeman, Dopamine",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,790923
de,weekly,2021-12-23,97,3AgiRs3oxc2dFh0CPUHXJs,Cliff Richard,Mistletoe and Wine,783964
de,weekly,2021-12-23,98,46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,777944
de,weekly,2021-12-23,99,3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',774694
de,weekly,2021-12-23,100,0FKw2vfEDxDuRisr4kU8Ok,"RAF Camora, Luciano",2CB,770136
de,weekly,2021-12-23,101,15coTBAzEN1bOeipoNDZAR,*NSYNC,"Merry Christmas, Happy Holidays",768361
de,weekly,2021-12-23,102,6eT8nslwFQTMCn3TqhLB7i,01099,Weihnachtslied 2021,761530
de,weekly,2021-12-23,103,5iddrTFG7zJ4g9UkgpPxJv,Samra,Schockstarre,754325
de,weekly,2021-12-23,104,1GbyYL0B0Mjn3kSbrEwKKI,Frankie Goes To Hollywood,The Power Of Love,753761
de,weekly,2021-12-23,105,3ZDXLSUZpKx8pspNBOdVr5,"RAF Camora, Ahmad Amin",Vergesse nie die Street,748575
de,weekly,2021-12-23,106,79bRx0B6z0TQJR2maFxBrk,Samra,Draufgängerjunge,741186
de,weekly,2021-12-23,107,6jnR8dYSsKNqj1lVVFT5R0,"KALIM, Luciano",BLEIB' ÜBER NACHT (feat. Luciano),740125
de,weekly,2021-12-23,108,3TBM6MTbOYjMOdovPZOyh0,Kurdo,Weisse TN Sneakers,726936
de,weekly,2021-12-23,109,1YBItUnKj01KBXhpFtvINp,Leona Lewis,Winter Wonderland,726522
de,weekly,2021-12-23,110,4HEOgBHRCExyYVeTyrXsnL,Frank Sinatra,Jingle Bells - Remastered 1999,725021
de,weekly,2021-12-23,111,6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,724035
de,weekly,2021-12-23,112,5yM7wZmgKUwsFg5OdOohYf,"Genetikk, Kollegah",STILLE,722630
de,weekly,2021-12-23,113,5JBtWpLoGO62gb5vax505b,"Purple Disco Machine, Eyelar",Dopamine (feat. Eyelar),722455
de,weekly,2021-12-23,114,2pXpURmn6zC5ZYDMms6fwa,"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),719411
de,weekly,2021-12-23,115,2KnLkZ3z7PO3kgVGHGqDpD,Shawn Mendes,It'll Be Okay,713518
de,weekly,2021-12-23,116,4buHBCFNm5WvttEDevaj9C,Michael Bublé,White Christmas,712911
de,weekly,2021-12-23,117,6Dy1jexKYriXAVG6evyUTJ,"Joel Corry, Jax Jones, Charli XCX, Saweetie",OUT OUT (feat. Charli XCX & Saweetie),711711
de,weekly,2021-12-23,118,7ir2i0k9g98dYHVFpUcUX8,Symba,Holiday Inn,711319
de,weekly,2021-12-23,119,6wnlElB7aqaUknc8iryJAn,Bushido,90er Berlin,698418
de,weekly,2021-12-23,120,5VvtmOjMSEx0rjIiBHiv83,"blondette, sweet planet",let it snow,697382
de,weekly,2021-12-23,121,6hw1Sy9wZ8UCxYGdpKrU6M,Apache 207,Roller,691592
de,weekly,2021-12-23,122,77khP2fIVhSW23NwxrRluh,Burl Ives,A Holly Jolly Christmas - Single Version,684479
de,weekly,2021-12-23,123,1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),675491
de,weekly,2021-12-23,124,6RS6rcjnWrdfVuu2U2W2dj,Alessia Cara,Make It To Christmas,672728
de,weekly,2021-12-23,125,2T8SZioNwhHEkW5VDAwB7A,Anonym,Wildfremd,671617
de,weekly,2021-12-23,126,6kezdAUvjvgZJcxrSH5c2W,KC Rebell,Teil von mir,671463
de,weekly,2021-12-23,127,0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,670775
de,weekly,2021-12-23,128,3QIoEi8Enr9uHffwInGIsC,Eagles,Please Come Home for Christmas - 2013 Remaster,667798
de,weekly,2021-12-23,129,110lWlsa8fJXgrrwGgg0f1,"Ella Henderson, AJ Mitchell",Blame It On The Mistletoe,667415
de,weekly,2021-12-23,130,2quVkyLSVr5wX2QIhnexUt,Juice WRLD,Already Dead,660469
de,weekly,2021-12-23,131,6tTHWYH8frkyqwAvGjGvXS,"Jamule, Miksu / Macloud",Violett,655458
de,weekly,2021-12-23,132,35iR1qzexmbcUSgA01S4gI,Milky Chance,Colorado,655236
de,weekly,2021-12-23,133,30YfM60marCBbIDOVxa7Lk,"LEA, LUNA",Küsse wie Gift,655215
de,weekly,2021-12-23,134,7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,653747
de,weekly,2021-12-23,135,5STeQZH1Ahz3h0X9Njaij7,t-low,Crashen,652939
de,weekly,2021-12-23,136,6gDqTTjSav4gA7U3g0nNV9,Sarah Connor,Christmas In My Heart,650552
de,weekly,2021-12-23,137,2bG7aSMEAdOfBTVqToYBdc,"BOJAN, KC Rebell, Lune",WOHIN,645294
de,weekly,2021-12-23,138,2VkuxjlbnbaBiWYpdBGVol,"Mariah Carey, Ariana Grande, Jennifer Hudson",Oh Santa! (feat. Ariana Grande & Jennifer Hudson),644091
de,weekly,2021-12-23,139,6a3kNt1UlUOapDKmEr3JzZ,"Bausa, Apache 207",Madonna,642325
de,weekly,2021-12-23,140,7hU3IHwjX150XLoTVmjD0q,LISA,MONEY,641081
de,weekly,2021-12-23,141,5FsV0biZgb8tmQtau5LxKz,RAF Camora,Guapa,636109
de,weekly,2021-12-23,142,5LssLZIagFBWRJJpxia7dU,Helene Fischer,Fröhliche Weihnacht überall,635143
de,weekly,2021-12-23,143,3axf24Va6v6MrdoTr7l8Te,Rod Stewart,Santa Claus Is Coming To Town,624407
de,weekly,2021-12-23,144,2mvabkN1i2gLnGAPUVdwek,Taylor Swift,Christmas Tree Farm,618592
de,weekly,2021-12-23,145,3x9fMzoAPNxEFVrP6kU1f7,"kid kapri, Florida Juicy",Mosaik,617153
de,weekly,2021-12-23,146,2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),614431
de,weekly,2021-12-23,147,2gpWyfu7eZ01zzncHpxOtA,"Swedish House Mafia, The Weeknd",Moth To A Flame (with The Weeknd),612987
de,weekly,2021-12-23,148,6YeDjSHCDmJKgU8foiaruL,Frank Sinatra,Santa Claus Is Comin' to Town,610967
de,weekly,2021-12-23,149,0So2sgVa8aJiARPl2P29u2,SALES,Pope Is a Rockstar,605641
de,weekly,2021-12-23,150,4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,603377
de,weekly,2021-12-23,151,2qqZ5fOGuNvYVzgPFDLQ4l,Boney M.,Mary's Boy Child / Oh My Lord,602190
de,weekly,2021-12-23,152,3rIl1xa1Bzsp5zMkd0CT2Z,LEA,Wenn Du mich lässt,602170
de,weekly,2021-12-23,153,0JM8LI4HxrQs2Reqr2naYo,Liam Payne,All I Want (For Christmas),601952
de,weekly,2021-12-23,154,2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,601351
de,weekly,2021-12-23,155,0oFlUUf7zFcTkFJVkxgqh9,"Schmyt, MAJAN",Universum regelt,601099
de,weekly,2021-12-23,156,6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,600976
de,weekly,2021-12-23,157,2109rS472m8uGIEACV14jK,"Bushido, Saad, Animus",H.M.P.2,600583
de,weekly,2021-12-23,158,1VuAamHM7P3VQQEXYGG3Uu,Nat King Cole,Joy To The World,600298
de,weekly,2021-12-23,159,1foCxQtxBweJtZmdxhEHVO,"Eartha Kitt, Henri Rene & His Orchestra",Santa Baby (with Henri René & His Orchestra),596237
de,weekly,2021-12-23,160,7zoK9VKrhpnm3LAZPgh2au,Bushido,Assassin,587849
